Spot Pairs,Order Type,Direction,feeCoin,ExecFeeV2,Filled Value,Filled Price,Filled Quantity,Fees,Transaction ID,Order No.,Timestamp (UTC)
ETHUSDT,MARKET,SELL,USDT,0.021852882,12.14049000000000000000,4547.00000000000000000000,0.00267000000000000000,0.02185288200000000000,2280000001269054071, 37007104,12:34 2025-08-14
ETHUSDT,MARKET,SELL,USDT,0.04255992,23.64440000000000000000,4547.00000000000000000000,0.00520000000000000000,0.04255992000000000000,2280000001269054070, 37007104,12:34 2025-08-14
ETHUSDT,MARKET,SELL,USDT,0.02185297812,12.14054340000000000000,4547.02000000000000000000,0.00267000000000000000,0.02185297812000000000,2280000001269054069, 37007104,12:34 2025-08-14
ETHUSDT,MARKET,SELL,USDT,9.964860075,5536.03337500000000000000,4547.05000000000000000000,1.21750000000000000000,9.96486007500000000000,2280000001269054068, 37007104,12:34 2025-08-14
ETHUSDT,LIMIT,BUY,ETH,0.00046674,1222.95733400000000000000,4716.38000000000000000000,0.25930000000000000000,0.00046674000000000000,2280000001267168299, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.001764,4622.05240000000000000000,4716.38000000000000000000,0.98000000000000000000,0.00176400000000000000,2280000001267168298, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.000030708,80.46144280000000000000,4716.38000000000000000000,0.01706000000000000000,0.00003070800000000000,2280000001267168297, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.00002862,74.99044200000000000000,4716.38000000000000000000,0.01590000000000000000,0.00002862000000000000,2280000001267168296, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.00018,471.63800000000000000000,4716.38000000000000000000,0.10000000000000000000,0.00018000000000000000,2280000001267168295, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.00000954,24.99681400000000000000,4716.38000000000000000000,0.00530000000000000000,0.00000954000000000000,2280000001267168294, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.00000234,6.13129400000000000000,4716.38000000000000000000,0.00130000000000000000,0.00000234000000000000,2280000001267168293, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.00036,943.27600000000000000000,4716.38000000000000000000,0.20000000000000000000,0.00036000000000000000,2280000001267168292, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.00036,943.27600000000000000000,4716.38000000000000000000,0.20000000000000000000,0.00036000000000000000,2280000001267168291, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.000014328,37.54238480000000000000,4716.38000000000000000000,0.00796000000000000000,0.00001432800000000000,2280000001267168290, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.000271998,712.69218180000000000000,4716.38000000000000000000,0.15111000000000000000,0.00027199800000000000,2280000001267168289, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.00000954,24.99681400000000000000,4716.38000000000000000000,0.00530000000000000000,0.00000954000000000000,2280000001267168288, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.000014346,37.58954860000000000000,4716.38000000000000000000,0.00797000000000000000,0.00001434600000000000,2280000001267168287, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.000001926,5.04652660000000000000,4716.38000000000000000000,0.00107000000000000000,0.00000192600000000000,2280000001267168286, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.00001908,49.99362800000000000000,4716.38000000000000000000,0.01060000000000000000,0.00001908000000000000,2280000001267168285, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.00000234,6.13129400000000000000,4716.38000000000000000000,0.00130000000000000000,0.00000234000000000000,2280000001267168284, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.00001908,49.99362800000000000000,4716.38000000000000000000,0.01060000000000000000,0.00001908000000000000,2280000001267168283, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.00000234,6.13129400000000000000,4716.38000000000000000000,0.00130000000000000000,0.00000234000000000000,2280000001267168282, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.00000234,6.13129400000000000000,4716.38000000000000000000,0.00130000000000000000,0.00000234000000000000,2280000001267168281, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.000026712,69.99107920000000000000,4716.38000000000000000000,0.01484000000000000000,0.00002671200000000000,2280000001267168280, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.00002628,68.85914800000000000000,4716.38000000000000000000,0.01460000000000000000,0.00002628000000000000,2280000001267168279, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,BUY,ETH,0.000167454,438.76483140000000000000,4716.38000000000000000000,0.09303000000000000000,0.00016745400000000000,2280000001267168278, 06614272,19:02 2025-08-13
ETHUSDT,LIMIT,SELL,USDT,17.86319037558,9923.99465310000000000000,4714.33000000000000000000,2.10507000000000000000,17.86319037558000000000,2280000001267161575, 88250624,18:56 2025-08-13
ETHUSDT,MARKET,BUY,ETH,0.000843948,1720.19576540000000000000,3668.89000000000000000000,0.46886000000000000000,0.00084394800000000000,2280000001232971533, 57985536,14:34 2025-07-25
ETHUSDT,MARKET,BUY,ETH,0.000972,1981.20060000000000000000,3668.89000000000000000000,0.54000000000000000000,0.00097200000000000000,2280000001232971532, 57985536,14:34 2025-07-25
ETHUSDT,MARKET,BUY,ETH,0.000972,1981.20060000000000000000,3668.89000000000000000000,0.54000000000000000000,0.00097200000000000000,2280000001232971531, 57985536,14:34 2025-07-25
ETHUSDT,MARKET,BUY,ETH,0.000036,73.37780000000000000000,3668.89000000000000000000,0.02000000000000000000,0.00003600000000000000,2280000001232971530, 57985536,14:34 2025-07-25
ETHUSDT,MARKET,BUY,ETH,0.000972,1981.20060000000000000000,3668.89000000000000000000,0.54000000000000000000,0.00097200000000000000,2280000001232971529, 57985536,14:34 2025-07-25
